seed,sample_size,measure,perturbation,lambda,median_discrepancy,mean_discrepancy,median_rho,mean_rho,q025_rho,q975_rho,exceedance_rate,n_repetitions
20260829,100,MMD2,location,0.8,0.11891152293700358,0.12377815602615283,5.016750741896554,5.2220688183748285,2.1423147323044764,9.183368134064997,0.998,1000
20260829,100,MMD2,location,1.0,0.18154950954678867,0.18423369362651099,7.659380808639725,7.772623681497956,3.7576358687996816,12.482607329462894,1.0,1000
20260829,100,MMD2,scale,0.0,0.006266267256725633,0.008538731963098695,0.2643671541046076,0.3602400242861664,0.032513389143104685,1.213679870029087,0.046,1000
20260829,100,MMD2,scale,0.05,0.007047621781401614,0.00957883746443524,0.297331670869136,0.4041209696865978,0.05547871850656653,1.2751878011421411,0.067,1000
20260829,100,MMD2,scale,0.1,0.00791923132242478,0.010685071201225152,0.3341039508262988,0.45079179504211764,0.05756242816699571,1.4324175118093725,0.086,1000
20260829,100,MMD2,scale,0.2,0.01373001552613895,0.016799075753773395,0.5792547591329712,0.7087351475228088,0.10828911618075607,2.0760271856407515,0.227,1000
20260829,100,MMD2,scale,0.3,0.021451885645839497,0.024677470839130137,0.9050322506243498,1.0411162609188287,0.16068882217282865,2.7472188493441414,0.444,1000
20260829,100,MMD2,scale,0.4,0.03199067873090078,0.03433614306507362,1.3496527274488286,1.4486053743238263,0.3005918395646309,3.2998312269846353,0.665,1000
20260829,100,MMD2,scale,0.5,0.04050958679355532,0.0436646465264945,1.7090564024493735,1.8421650185448546,0.481285617652228,3.9105979213145514,0.821,1000
20260829,100,MMD2,scale,0.6,0.05357530373023078,0.05658452352682979,2.2602851102862287,2.387240894505018,0.7766501692513487,4.72789559927479,0.923,1000
20260829,100,MMD2,scale,0.8,0.07741620840052738,0.08022523338186344,3.2661075338671512,3.3846173116503295,1.3902845733898535,6.20508595573634,0.992,1000
20260829,100,MMD2,scale,1.0,0.10557859498584449,0.10670733306512635,4.4542486854216214,4.501868945063272,1.9527195093470706,7.687362746683712,0.999,1000
20260829,100,TV,contamination,0.0,0.28,0.28759,0.7777777777777779,0.7988611111111112,0.5833333333333334,1.0555555555555556,0.045,1000
20260829,100,TV,contamination,0.05,0.30000000000000004,0.30534000000000006,0.8333333333333335,0.8481666666666667,0.6111111111111112,1.1111111111111112,0.084,1000
20260829,100,TV,contamination,0.1,0.32,0.32241000000000003,0.888888888888889,0.8955833333333334,0.6666666666666666,1.138888888888889,0.166,1000
20260829,100,TV,contamination,0.2,0.37,0.37007999999999996,1.027777777777778,1.028,0.7777777777777779,1.2777777777777777,0.542,1000
20260829,100,TV,contamination,0.3,0.43,0.42688,1.1944444444444444,1.1857777777777778,0.9444444444444445,1.4444444444444446,0.917,1000
20260829,100,TV,contamination,0.4,0.49,0.48529,1.3611111111111112,1.3480277777777778,1.0833333333333335,1.5840277777777774,0.998,1000
20260829,100,TV,contamination,0.5,0.55,0.55086,1.527777777777778,1.5301666666666667,1.2777777777777777,1.777777777777778,1.0,1000
20260829,100,TV,contamination,0.6,0.63,0.62771,1.75,1.743638888888889,1.4722222222222223,2.0,1.0,1000
20260829,100,TV,contamination,0.8,0.79,0.7891,2.1944444444444446,2.1919444444444443,1.972222222222222,2.3888888888888893,1.0,1000
20260829,100,TV,contamination,1.0,0.97,0.96624,2.6944444444444446,2.684,2.583333333333333,2.7506944444444446,1.0,1000
20260829,100,TV,location,0.0,0.29,0.28767000000000004,0.8055555555555556,0.7990833333333334,0.5555555555555556,1.027777777777778,0.041,1000
20260829,100,TV,location,0.05,0.29,0.28697,0.8055555555555556,0.797138888888889,0.5555555555555556,1.027777777777778,0.04,1000
20260829,100,TV,location,0.1,0.29,0.28906,0.8055555555555556,0.8029444444444445,0.5826388888888888,1.027777777777778,0.046,1000
20260829,100,TV,location,0.2,0.29000000000000004,0.29448,0.8055555555555557,0.818,0.5833333333333334,1.0555555555555556,0.053,1000
20260829,100,TV,location,0.3,0.30000000000000004,0.30254000000000003,0.8333333333333335,0.840388888888889,0.6111111111111112,1.0833333333333335,0.078,1000
20260829,100,TV,location,0.4,0.32,0.31845,0.888888888888889,0.8845833333333334,0.638888888888889,1.1666666666666667,0.16,1000
20260829,100,TV,location,0.5,0.33,0.33187,0.9166666666666667,0.9218611111111112,0.6666666666666667,1.1673611111111106,0.224,1000
20260829,100,TV,location,0.6,0.35,0.35425,0.9722222222222222,0.9840277777777778,0.7222222222222223,1.25,0.407,1000
20260829,100,TV,location,0.8,0.4,0.40105,1.1111111111111112,1.1140277777777778,0.8604166666666665,1.4166666666666667,0.765,1000
20260829,100,TV,location,1.0,0.45,0.45236000000000004,1.25,1.2565555555555556,1.0,1.527777777777778,0.966,1000
20260829,100,TV,scale,0.0,0.2899999999999999,0.28813,0.8055555555555555,0.8003611111111112,0.5833333333333334,1.0833333333333333,0.064,1000
20260829,100,TV,scale,0.05,0.29000000000000004,0.29137,0.8055555555555557,0.8093611111111112,0.5833333333333334,1.0555555555555556,0.045,1000
20260829,100,TV,scale,0.1,0.29000000000000004,0.29460000000000003,0.8055555555555557,0.8183333333333334,0.5833333333333334,1.0555555555555556,0.06,1000
20260829,100,TV,scale,0.2,0.31,0.3075,0.8611111111111112,0.8541666666666667,0.6111111111111112,1.0833333333333335,0.102,1000
20260829,100,TV,scale,0.3,0.32000000000000006,0.324,0.8888888888888891,0.9000000000000001,0.6666666666666667,1.138888888888889,0.19,1000
20260829,100,TV,scale,0.4,0.33999999999999997,0.33891000000000004,0.9444444444444444,0.9414166666666668,0.7222222222222223,1.1944444444444444,0.286,1000
20260829,100,TV,scale,0.5,0.36,0.35798,1.0,0.9943888888888889,0.7500000000000001,1.25,0.448,1000
20260829,100,TV,scale,0.6,0.37,0.3738,1.027777777777778,1.0383333333333336,0.8055555555555557,1.3055555555555556,0.581,1000
20260829,100,TV,scale,0.8,0.41000000000000003,0.41208,1.138888888888889,1.1446666666666667,0.9166666666666666,1.4166666666666667,0.828,1000
20260829,100,TV,scale,1.0,0.44000000000000006,0.44351,1.2222222222222223,1.2319722222222222,0.9722222222222222,1.5000000000000002,0.95,1000
20260829,100,W1,contamination,0.0,0.16298528828910186,0.17532900045625463,0.5644088964234988,0.6071544781576869,0.30745044187804355,1.1404920931811582,0.056,1000
20260829,100,W1,contamination,0.05,0.23096835125260023,0.24652425107645098,0.7998304240073659,0.8536996311279523,0.4131875670997763,1.5331859528710348,0.267,1000
20260829,100,W1,contamination,0.1,0.3529999915961462,0.3679404310180679,1.2224191384739067,1.2741570408007195,0.6021255551002745,2.24266370495389,0.715,1000
20260829,100,W1,contamination,0.2,0.6236079902971343,0.6347012388856454,2.1595194345403765,2.197934731155904,1.2446952001846114,3.379143241959055,0.997,1000
20260829,100,W1,contamination,0.3,0.9012589954003809,0.9113386919964436,3.1210092660841298,3.1559146890936973,2.0480274971602146,4.351015710805485,1.0,1000
20260829,100,W1,contamination,0.4,1.2250599753602858,1.2251457713961684,4.242313867735329,4.242610974587355,2.9798851014234464,5.519023785508913,1.0,1000
20260829,100,W1,contamination,0.5,1.4990451890803183,1.5036186098539668,5.191109269672353,5.206946768865265,3.921273232873055,6.649391865614958,1.0,1000
20260829,100,W1,contamination,0.6,1.8054368583729992,1.8120907405006155,6.2521264065816275,6.275168426557801,4.86341237464932,7.649942163909176,1.0,1000
20260829,100,W1,contamination,0.8,2.400721669007228,2.396845152382731,8.313564261216527,8.300140101938304,7.11022521053652,9.408132677559834,1.0,1000
20260829,100,W1,contamination,1.0,3.005760091200701,3.0028988422349805,10.408778324698764,10.398869980282605,9.660844054492319,11.147903449239804,1.0,1000
20260829,100,W1,location,0.0,0.16349707153084314,0.1771251252745061,0.5661811730363846,0.6133743574925014,0.31649864326251653,1.1900769092720191,0.067,1000
20260829,100,W1,location,0.05,0.16692994785993936,0.18118759916349036,0.5780690308964556,0.6274424763300972,0.31295604539263794,1.2432300549109911,0.076,1000
20260829,100,W1,location,0.1,0.18107924241473616,0.1966213064668495,0.6270672429969147,0.6808885376173026,0.3226914549486683,1.3271861029382646,0.132,1000
20260829,100,W1,location,0.2,0.23814357634777017,0.25465146704724373,0.8246778253898246,0.8818437234274614,0.36011439963211517,1.6955787607304365,0.34,1000
20260829,100,W1,location,0.3,0.3223290800134163,0.322378183971335,1.116207494831535,1.1163775390790243,0.4301920203177381,2.0057816174211993,0.586,1000
20260829,100,W1,location,0.4,0.4113413716790235,0.4140472696032933,1.4244520599360733,1.4338224324236977,0.5999094060747712,2.3187750617102467,0.808,1000
20260829,100,W1,location,0.5,0.5030871695231072,0.5026014445295286,1.7421626033614523,1.7404805649979365,0.8135893970950012,2.645452962846117,0.939,1000
20260829,100,W1,location,0.6,0.6005415787319581,0.5998887553873533,2.079641747218939,2.0773810566538224,1.1735441108920124,2.9437065445128696,0.993,1000
20260829,100,W1,location,0.8,0.8050537713534891,0.8093634195363205,2.787855980260158,2.8027800497904756,1.8266239375821585,3.900737175428044,1.0,1000
20260829,100,W1,location,1.0,0.9993507155889503,0.9999325903027373,3.4606953820586535,3.46271038150132,2.54033646680445,4.376918947855295,1.0,1000
20260829,100,W1,scale,0.0,0.1662548487314167,0.17763089181681957,0.5757312005431414,0.615125798613302,0.30573274935092914,1.143866617191425,0.063,1000
20260829,100,W1,scale,0.05,0.16795425577648573,0.18196849363049192,0.5816161516632719,0.6301466699967165,0.33307283217904393,1.2111665125838127,0.08,1000
20260829,100,W1,scale,0.1,0.18649884040255704,0.1979243687387571,0.6458350063421512,0.6854009690556171,0.3447934152459008,1.2237138020708054,0.099,1000
20260829,100,W1,scale,0.2,0.2318000513410528,0.24074073118191813,0.8027105546866834,0.8336716266658165,0.39405043996126354,1.430867752033702,0.266,1000
20260829,100,W1,scale,0.3,0.29637719757530906,0.30091470939596127,1.0263375839901165,1.0420507324962578,0.4626321994219027,1.7376375778428261,0.535,1000
20260829,100,W1,scale,0.4,0.36732266350329434,0.3714203917845713,1.2720177466047846,1.28620794942221,0.6581605243302183,1.9907619618424184,0.816,1000
20260829,100,W1,scale,0.5,0.4367104942298323,0.43842967462338134,1.512303906028687,1.5182573311436875,0.8859433087646732,2.2076675039303257,0.931,1000
20260829,100,W1,scale,0.6,0.5103542757610481,0.5124845412221019,1.7673281839792143,1.774705173587195,1.0497985262961564,2.5190024040117285,0.985,1000
20260829,100,W1,scale,0.8,0.6627004724166137,0.6658093831053656,2.2948945038065887,2.3056604868553485,1.466253512289403,3.180553382952927,1.0,1000
20260829,100,W1,scale,1.0,0.8149206992253841,0.8233202625989207,2.8220245971318128,2.851111813185864,1.9707761793633032,3.826089778251715,1.0,1000
20260830,100,JS,contamination,0.0,0.08700189309487041,0.08900183437667626,0.7111381370559412,0.7274853045343983,0.429957656387681,1.0761329481480273,0.068,500
20260830,100,JS,contamination,0.05,0.10020810796340601,0.10202276782609666,0.819083409337891,0.8339161191587777,0.5032662341402592,1.1988412619243733,0.178,500
20260830,100,JS,contamination,0.1,0.1171516046882244,0.11701922272839287,0.9575765646875325,0.9564944978847819,0.6099435370845274,1.3137475790724529,0.4,500
20260830,100,JS,contamination,0.2,0.1504906872729061,0.15221924698293332,1.2300843485649682,1.2442132909161225,0.8472973853390365,1.682818788583077,0.874,500
20260830,100,JS,contamination,0.3,0.19156726093215773,0.19245313711576342,1.565837020484743,1.5730780162431297,1.132939055979646,2.055516057635817,0.998,500
20260830,100,JS,contamination,0.4,0.2279852075384524,0.2299321291315713,1.8635108961182616,1.8794246900079508,1.3869851036285192,2.416815412281349,1.0,500
20260830,100,JS,contamination,0.5,0.280022863534232,0.27943156249885837,2.2888575227858423,2.2840243323600165,1.7476224876096311,2.8619159115942225,1.0,500
20260830,100,JS,contamination,0.6,0.32907161387889794,0.3305294880395187,2.689773361559519,2.701689767947542,2.1046378643703583,3.3221351688665126,1.0,500
20260830,100,JS,contamination,0.8,0.4618348678259512,0.46242812531049415,3.774956795194008,3.779805977290453,3.1323519269224,4.448078630054132,1.0,500
20260830,100,JS,contamination,1.0,0.6542289607725448,0.6529618210996307,5.347552194806927,5.337194818497848,4.99608777350754,5.6090062340363,1.0,500
20260830,100,JS,location,0.0,0.09023138431516656,0.0918562374705349,0.7375354289807916,0.7508166922360417,0.4145111689449559,1.1943258566495034,0.092,500
20260830,100,JS,location,0.05,0.0871490213360099,0.08940245752621029,0.7123407373625593,0.7307599275349629,0.4390265615925563,1.0953842081848852,0.076,500
20260830,100,JS,location,0.1,0.08978158080167914,0.09109516982061332,0.7338588143550172,0.7445958594301555,0.4448761353681246,1.045497132387577,0.074,500
20260830,100,JS,location,0.2,0.09146394432527968,0.09309301716312629,0.7476101572220002,0.7609259114179622,0.45716431551564224,1.1320773014082752,0.092,500
20260830,100,JS,location,0.3,0.10058302410508892,0.10187003287686007,0.8221479077880323,0.8326676906085505,0.5232543699244251,1.2065990110179405,0.168,500
20260830,100,JS,location,0.4,0.10430356098713452,0.10549119644965266,0.8525589203881916,0.8622664432968686,0.5176072901062924,1.2567408048098294,0.226,500
20260830,100,JS,location,0.5,0.1142656798946062,0.11639288243869099,0.9339875241688476,0.951374902770961,0.5776740004817846,1.3559552436913296,0.406,500
20260830,100,JS,location,0.6,0.12815760632254086,0.12909757390428614,1.0475376818568773,1.055220811168172,0.700841202469776,1.4883173197923,0.602,500
20260830,100,JS,location,0.8,0.15874701255188395,0.1592042386700744,1.2975700959316119,1.3013073816197376,0.8791522486603965,1.8077875708154993,0.888,500
20260830,100,JS,location,1.0,0.18713554493107953,0.19024691537214655,1.5296129551355997,1.5550447486339163,1.08459510713398,2.1967480399016313,0.99,500
20260830,100,JS,scale,0.0,0.08824846972852932,0.08955837146865744,0.7213274347070969,0.7320343406152854,0.434417707318971,1.0861970694268404,0.068,500
20260830,100,JS,scale,0.05,0.09015865839520082,0.09144590927990087,0.7369409801314577,0.7474627419403761,0.44135042813863246,1.0784730063385035,0.074,500
20260830,100,JS,scale,0.1,0.09403311627988992,0.09503000855625225,0.7686101158733092,0.7767585376034516,0.4872069867381253,1.1162694850436712,0.096,500
20260830,100,JS,scale,0.2,0.10126654589534217,0.10231906647606241,0.8277348944071372,0.8363380120906828,0.5358752013699013,1.2218030436583487,0.174,500
20260830,100,JS,scale,0.3,0.11026080058388515,0.11171881785241536,0.9012523466819111,0.9131699228087585,0.5878497649171227,1.3275387924546822,0.322,500
20260830,100,JS,scale,0.4,0.12220654045477554,0.12287850814204573,0.9988947185355499,1.0043872639536828,0.6474902594070816,1.4318593197381095,0.498,500
20260830,100,JS,scale,0.5,0.1312971362079576,0.1327734947192256,1.0731996456892294,1.0852671399009353,0.7114686620901189,1.522713066934379,0.648,500
20260830,100,JS,scale,0.6,0.14314662811700676,0.14435276535666625,1.1700553036698198,1.1799140568432702,0.7617324751950635,1.6373564771460583,0.798,500
20260830,100,JS,scale,0.8,0.162993681007785,0.1660692452707182,1.3322816152675259,1.357420735377857,0.9598114140289369,1.8646175949679376,0.954,500
20260830,100,JS,scale,1.0,0.18799052362072619,0.1899287020445715,1.5366014002251207,1.5524437289904545,1.1207141322092788,2.055357294318484,0.992,500
20260830,100,MMD2,contamination,0.0,0.006516810749087831,0.008684748779342784,0.26471709563787427,0.35278014994282136,0.034850500449496793,1.1898045733937663,0.036,500
20260830,100,MMD2,contamination,0.05,0.009141747556042579,0.01145816558073398,0.3713437377982711,0.465438146150602,0.06789456377752141,1.536504265244965,0.072,500
20260830,100,MMD2,contamination,0.1,0.01991577459633148,0.02229873484351056,0.8089917310023718,0.9057891277569196,0.17587302341022765,2.0885586396230518,0.362,500
20260830,100,MMD2,contamination,0.2,0.0556754258680196,0.05887475216517188,2.261572048297836,2.3915307655275133,0.7354077466806037,4.979637027929521,0.936,500
20260830,100,MMD2,contamination,0.3,0.11229808236579342,0.11620429823567414,4.5616212215057175,4.720294253426144,2.14621705424751,7.8674287422992695,1.0,500
20260830,100,MMD2,contamination,0.4,0.20556160580305982,0.20824336038634705,8.35004626618323,8.458980883411563,4.35564286479474,13.300767733887357,1.0,500
20260830,100,MMD2,contamination,0.5,0.30989798342155356,0.31494489210725035,12.588257857092195,12.793266573881189,8.191907431311492,18.714031871493432,1.0,500
20260830,100,MMD2,contamination,0.6,0.45048076424679234,0.4533127435242958,18.298821945816428,18.41385878793315,12.659728556941541,25.257579303379742,1.0,500
20260830,100,MMD2,contamination,0.8,0.7787856251212526,0.7817434045879824,31.63477914952196,31.75492607723191,24.759329099811204,38.91141564730581,1.0,500
20260830,100,MMD2,contamination,1.0,1.2192889891842422,1.2161852154196902,49.52831260371805,49.40223529257559,44.945563610240356,53.724233384547475,1.0,500
20260830,100,MMD2,location,0.0,0.00620575053946415,0.00856264439028289,0.25208162739574136,0.34782019015864385,0.03440001382913193,1.144326837830991,0.05,500
20260830,100,MMD2,location,0.05,0.006379172730564764,0.008550211321845627,0.2591261497111603,0.34731515082371456,0.034135247834522424,1.1224605100387797,0.034,500
20260830,100,MMD2,location,0.1,0.007543903373743888,0.010207473589180898,0.3064382667779276,0.4146342231445791,0.047236147188960034,1.4238478815976758,0.072,500
20260830,100,MMD2,location,0.2,0.013020409781601128,0.017208664269396726,0.5288975227465158,0.6990271469582867,0.06014673915526059,2.2480990893317507,0.242,500
20260830,100,MMD2,location,0.3,0.02171865972496556,0.02669685667581796,0.8822260987623272,1.084443700144633,0.11087195089600661,3.1506621439931934,0.442,500
20260830,100,MMD2,location,0.4,0.0337574321894325,0.03788548800300753,1.3712488745556817,1.5389331894260467,0.2513299729760686,3.7255852262960576,0.656,500
20260830,100,MMD2,location,0.5,0.05107367696399623,0.05628266892732625,2.074646011678107,2.2862386567348563,0.5103056463750015,4.841766642055061,0.882,500
20260830,100,MMD2,location,0.6,0.07306002507268583,0.07578007902620762,2.967745786875697,3.078236149459172,0.8290523512349203,6.271582554606902,0.958,500
20260830,100,MMD2,location,0.8,0.12085738884910557,0.12393197297743191,4.909305823709942,5.0341974328239205,2.10384096555196,8.673953487310673,1.0,500
20260830,100,MMD2,location,1.0,0.17948403752898817,0.18477940729364498,7.290758464128082,7.505859831714178,3.599690270379912,12.153875619789707,1.0,500
20260830,100,MMD2,scale,0.0,0.006054324908004727,0.008058060491266065,0.2459306196546189,0.3273236636526278,0.03555074569572703,1.1363450942753501,0.032,500
20260830,100,MMD2,scale,0.05,0.006681106997925124,0.008946662133466829,0.2713909162367758,0.3634192409156866,0.039935731550650944,1.1642320561816861,0.05,500
20260830,100,MMD2,scale,0.1,0.008337466443125274,0.010333791079618028,0.33867331533469613,0.419765321849795,0.04603724956070198,1.406080664104559,0.078,500
20260830,100,MMD2,scale,0.2,0.012798077862367863,0.015540823588243574,0.5198662554298666,0.6312783725806735,0.0790837393148097,1.8142690106576942,0.192,500
20260830,100,MMD2,scale,0.3,0.020768838192869787,0.023638383154019955,0.8436437297122665,0.9602065143572394,0.19646415831532188,2.3696191325239555,0.398,500
20260830,100,MMD2,scale,0.4,0.03182360929020622,0.034425842240436336,1.2926957293024077,1.3984001260204673,0.29844796814049207,3.24158310364895,0.66,500
20260830,100,MMD2,scale,0.5,0.04213968400878759,0.044967499531261716,1.7117414010320038,1.8266091087084657,0.4858728695099495,3.6906816872659585,0.82,500
20260830,100,MMD2,scale,0.6,0.049534435129288956,0.05446674575439349,2.012121006172146,2.2124746751265887,0.7424097216146534,4.5491868804820035,0.934,500
20260830,100,MMD2,scale,0.8,0.0779104611006271,0.08118433688151322,3.1647736563858935,3.297760622183029,1.3051069927172427,5.918169483158227,0.994,500
20260830,100,MMD2,scale,1.0,0.10277230222164746,0.1054606918091778,4.17467782994011,4.283881965360759,1.8397709825992692,7.271649451467412,0.998,500
20260830,100,TV,contamination,0.0,0.29,0.28914,0.8055555555555556,0.8031666666666667,0.5833333333333334,1.0555555555555556,0.046,500
20260830,100,TV,contamination,0.05,0.30000000000000004,0.30351999999999996,0.8333333333333335,0.8431111111111111,0.6243055555555557,1.0833333333333335,0.094,500
20260830,100,TV,contamination,0.1,0.32,0.32748,0.888888888888889,0.9096666666666667,0.7222222222222223,1.138888888888889,0.204,500
20260830,100,TV,contamination,0.2,0.38,0.37792000000000003,1.0555555555555556,1.049777777777778,0.7909722222222224,1.3333333333333333,0.634,500
20260830,100,TV,contamination,0.3,0.42000000000000004,0.42392,1.1666666666666667,1.1775555555555557,0.9444444444444444,1.4312499999999995,0.922,500
20260830,100,TV,contamination,0.4,0.49,0.48740000000000006,1.3611111111111112,1.353888888888889,1.1111111111111112,1.6111111111111114,1.0,500
20260830,100,TV,contamination,0.5,0.55,0.5536,1.527777777777778,1.537777777777778,1.31875,1.7923611111111104,1.0,500
20260830,100,TV,contamination,0.6,0.63,0.62646,1.75,1.7401666666666666,1.4722222222222223,1.986805555555555,1.0,500
20260830,100,TV,contamination,0.8,0.79,0.79072,2.1944444444444446,2.1964444444444444,1.972222222222222,2.416666666666667,1.0,500
20260830,100,TV,contamination,1.0,0.97,0.96458,2.6944444444444446,2.679388888888889,2.56875,2.7500000000000004,1.0,500
20260830,100,TV,location,0.0,0.29,0.28804,0.8055555555555556,0.8001111111111112,0.5833333333333334,1.027777777777778,0.042,500
20260830,100,TV,location,0.05,0.29000000000000004,0.29008,0.8055555555555557,0.8057777777777778,0.5833333333333334,1.027777777777778,0.036,500
20260830,100,TV,location,0.1,0.29000000000000004,0.29216000000000003,0.8055555555555557,0.8115555555555557,0.5833333333333334,1.0555555555555556,0.052,500
20260830,100,TV,location,0.2,0.3,0.29869999999999997,0.8333333333333334,0.8297222222222222,0.6111111111111112,1.0555555555555556,0.08,500
20260830,100,TV,location,0.3,0.31,0.30638,0.8611111111111112,0.8510555555555557,0.6243055555555556,1.0979166666666662,0.094,500
20260830,100,TV,location,0.4,0.32,0.31972,0.888888888888889,0.8881111111111112,0.6666666666666666,1.138888888888889,0.174,500
20260830,100,TV,location,0.5,0.34,0.34268,0.9444444444444445,0.9518888888888889,0.7222222222222223,1.2222222222222223,0.316,500
20260830,100,TV,location,0.6,0.36,0.35684000000000005,1.0,0.9912222222222223,0.75,1.2645833333333327,0.42,500
20260830,100,TV,location,0.8,0.4,0.3986,1.1111111111111112,1.1072222222222223,0.8333333333333335,1.3888888888888888,0.758,500
20260830,100,TV,location,1.0,0.45999999999999996,0.45388,1.2777777777777777,1.2607777777777778,1.0,1.5555555555555558,0.97,500
20260830,100,TV,scale,0.0,0.29,0.28912,0.8055555555555556,0.8031111111111112,0.5833333333333334,1.0555555555555556,0.054,500
20260830,100,TV,scale,0.05,0.29000000000000004,0.2912,0.8055555555555557,0.8088888888888889,0.5833333333333334,1.0555555555555556,0.064,500
20260830,100,TV,scale,0.1,0.3,0.3014,0.8333333333333334,0.8372222222222223,0.6388888888888888,1.0555555555555556,0.068,500
20260830,100,TV,scale,0.2,0.31,0.31026,0.8611111111111112,0.8618333333333333,0.6111111111111112,1.1256944444444439,0.126,500
20260830,100,TV,scale,0.3,0.32,0.3257,0.888888888888889,0.9047222222222223,0.6666666666666667,1.1534722222222218,0.18,500
20260830,100,TV,scale,0.4,0.33999999999999997,0.34242,0.9444444444444444,0.9511666666666667,0.7222222222222223,1.2222222222222223,0.3,500
20260830,100,TV,scale,0.5,0.36,0.36004,1.0,1.0001111111111112,0.7777777777777779,1.25,0.454,500
20260830,100,TV,scale,0.6,0.37,0.37736000000000003,1.027777777777778,1.0482222222222224,0.8055555555555557,1.3055555555555556,0.604,500
20260830,100,TV,scale,0.8,0.41000000000000003,0.40934000000000004,1.138888888888889,1.1370555555555557,0.9020833333333335,1.3611111111111114,0.844,500
20260830,100,TV,scale,1.0,0.44000000000000006,0.44396,1.2222222222222223,1.2332222222222224,0.9854166666666667,1.4722222222222223,0.952,500
20260830,100,W1,contamination,0.0,0.15915943025058507,0.17348144399840532,0.5448990124128767,0.5939319294989961,0.3124418517003675,1.1251982992687426,0.054,500
20260830,100,W1,contamination,0.05,0.2371758617607685,0.25589355154610083,0.8119964531045478,0.8760784284083057,0.41079913062332646,1.6090496722191872,0.308,500
20260830,100,W1,contamination,0.1,0.3515934107215913,0.36332163969735903,1.2037169394954266,1.2438697622102746,0.6063602193789474,2.1664241267895794,0.684,500
20260830,100,W1,contamination,0.2,0.617690783620075,0.621241960544265,2.114729221141313,2.126887048018727,1.214282929004183,3.178900957943945,0.994,500
20260830,100,W1,contamination,0.3,0.91913022560839,0.9186681093343261,3.1467387852815922,3.145156681720648,1.896419876316079,4.335054559760285,1.0,500
20260830,100,W1,contamination,0.4,1.2232753094484605,1.2205968191962162,4.188011398244322,4.178841305772218,2.7404046294402695,5.52338340683106,1.0,500
20260830,100,W1,contamination,0.5,1.4840538692637328,1.493008389177167,5.080814165118213,5.111470903771898,3.856928356107497,6.307381378644189,1.0,500
20260830,100,W1,contamination,0.6,1.8101388628364172,1.8105088163931018,6.197200361529353,6.198466936355354,4.999365092058384,7.5347104051237705,1.0,500
20260830,100,W1,contamination,0.8,2.3978888784289056,2.3959503447689103,8.209424221201171,8.202787447777206,7.0670595378101035,9.351044967773284,1.0,500
20260830,100,W1,contamination,1.0,3.0055257253232277,3.0036034340324256,10.28973273485378,10.283151568885298,9.568053109673999,11.01539148155112,1.0,500
20260830,100,W1,location,0.0,0.16340755900405127,0.17594703336208758,0.5594429270192686,0.6023731334362739,0.29668537933288747,1.1069469016711841,0.048,500
20260830,100,W1,location,0.05,0.16757924777702587,0.1800687496564969,0.5737251413304711,0.6164842617227578,0.3112106905052847,1.2045909994181512,0.062,500
20260830,100,W1,location,0.1,0.17958215486673046,0.1959876826740532,0.6148183533944136,0.6709843995171458,0.29008861293263766,1.3148531401078507,0.12,500
20260830,100,W1,location,0.2,0.21853762889071845,0.24290976143352427,0.7481865068888466,0.8316270603770167,0.33061687874424556,1.7169453014257918,0.276,500
20260830,100,W1,location,0.3,0.32095219121125335,0.33074436225214054,1.0988135088660125,1.1323380340616398,0.44954113613195323,2.010845441404814,0.592,500
20260830,100,W1,location,0.4,0.4084335269757723,0.41670058603785615,1.398315042564613,1.4266181868482792,0.5071217804947874,2.3949403264502536,0.828,500
20260830,100,W1,location,0.5,0.49534963955186107,0.5002322552734849,1.6958814753604046,1.7125976226883737,0.7942564937983089,2.6530252928284344,0.912,500
20260830,100,W1,location,0.6,0.6090708778204736,0.6066527056194836,2.085218069022335,2.0769392027177176,1.1339027140814995,2.954606784618718,0.986,500
20260830,100,W1,location,0.8,0.8013960603324803,0.804323105127772,2.7436635148744735,2.7536845599092006,1.8371419281522674,3.6078722871040956,1.0,500
20260830,100,W1,location,1.0,0.9942386078727876,0.9938561072856448,3.4038802141957527,3.402570683294232,2.430810340078059,4.338293274856441,1.0,500
20260830,100,W1,scale,0.0,0.16331515193262536,0.17156799197245276,0.559126561712603,0.5873810256813622,0.3113482773472718,1.1169802512514546,0.044,500
20260830,100,W1,scale,0.05,0.178308756492485,0.18676295235963922,0.6104587404236832,0.6394025671985369,0.3190516160955007,1.1579315691298826,0.07,500
20260830,100,W1,scale,0.1,0.1948780661817843,0.20042871981568355,0.6671855110074143,0.6861887562351443,0.33464048602942326,1.2073738969677774,0.086,500
20260830,100,W1,scale,0.2,0.22051119767258748,0.2304381387249324,0.7549432267292995,0.7889291512025602,0.3813860118111923,1.3992309658475426,0.206,500
20260830,100,W1,scale,0.3,0.29372981517420427,0.29663704348236203,1.0056148476571491,1.0155680488685368,0.4778580360283888,1.6323122856869234,0.514,500
20260830,100,W1,scale,0.4,0.3653526480653446,0.3718466575044019,1.2508231325017816,1.2730560553287291,0.6765657761825078,1.9150124487903333,0.806,500
20260830,100,W1,scale,0.5,0.43395259663733493,0.4376757115283309,1.4856822556439007,1.498428730194666,0.795026935308805,2.1592580490923727,0.922,500
20260830,100,W1,scale,0.6,0.5046419205674482,0.508896010619004,1.7276945745935723,1.7422588983295815,1.0380522168547062,2.5395273019911637,0.978,500
