provider,scenario_id,sample_size,bandwidth,threshold,calibration_mean,calibration_median,calibration_sd,B
gemini,CR05,25,0.2746026103298065,0.04945956152250959,0.031129450200178953,0.029266031157358485,0.00972038601750264,2000
gemini,CR05,30,0.2746026103298065,0.04149184026828775,0.026146199739359704,0.02416334457260383,0.008704382767832407,2000
gemini,EX01,3,0.3171390991552725,0.4348296836411667,0.2563391244832516,0.2342983165348539,0.09120878462160081,2000
gemini,EX01,5,0.3171390991552725,0.2626997442400329,0.15457184976058488,0.1402164429276055,0.05788599258213094,2000
gemini,EX01,7,0.3171390991552725,0.18800098925187464,0.10937455394085674,0.099077046303512,0.039562179367943213,2000
gemini,EX01,10,0.3171390991552725,0.13365160547082391,0.07728359054811483,0.0697396865398805,0.028620876835968333,2000
gemini,EX01,15,0.3171390991552725,0.08692036651521114,0.0508138558536107,0.04614656428211095,0.018143219452740195,2000
gemini,EX01,20,0.3171390991552725,0.06261230447041351,0.0377972049577068,0.03430332501248623,0.013371050847199884,2000
gemini,EX01,25,0.3171390991552725,0.05417781913422461,0.031109308139016495,0.027714151066074,0.01219244849852408,2000
gemini,EX01,30,0.3171390991552725,0.04208359829268982,0.02534600092590491,0.02294687854608979,0.008980013937779524,2000
gemini,EX02,3,0.3706424041800753,0.38524471246900843,0.25799579304063663,0.24780119295331893,0.06821822338678324,2000
gemini,EX02,5,0.3706424041800753,0.2306675530177515,0.15406265001744296,0.1469417745821866,0.04220187582126917,2000
gemini,EX02,7,0.3706424041800753,0.166439715540217,0.11023052622806513,0.1055838637821408,0.029913901837526256,2000
gemini,EX02,10,0.3706424041800753,0.11901280465595183,0.07811260117185413,0.07401219286450644,0.021365774591864038,2000
gemini,EX02,15,0.3706424041800753,0.07854879348008718,0.051352913124927374,0.048721939746037,0.014058600989097884,2000
gemini,EX02,20,0.3706424041800753,0.060354707512560266,0.03911301460390773,0.03698138057964662,0.011308915804364841,2000
gemini,EX02,25,0.3706424041800753,0.04654579643255188,0.030915726489415644,0.029287308086216268,0.008398007847948525,2000
gemini,EX02,30,0.3706424041800753,0.03898110045357345,0.02585505486677922,0.024656735092675963,0.0068983973227255595,2000
gemini,EX03,3,0.3020209083413694,0.39793268551404004,0.2679734070415512,0.25762209637919653,0.06610077189974062,2000
gemini,EX03,5,0.3020209083413694,0.2343368459033447,0.1597891539803561,0.1535608817781774,0.04062090903556176,2000
gemini,EX03,7,0.3020209083413694,0.1701157676871631,0.11451417795930575,0.10941700368592078,0.029451113722251707,2000
gemini,EX03,10,0.3020209083413694,0.11759734444281798,0.08019889975354973,0.07695742947782791,0.019771166022256686,2000
gemini,EX03,15,0.3020209083413694,0.07943307996652774,0.053597507000730814,0.05140425402017601,0.013551118545425966,2000
gemini,EX03,20,0.3020209083413694,0.05857760198631451,0.0398047253370755,0.03802755456782503,0.009999534197188334,2000
gemini,EX03,25,0.3020209083413694,0.04672549594701053,0.03186850371367536,0.030735423916399607,0.007620276081005784,2000
gemini,EX03,30,0.3020209083413694,0.03885283118864671,0.026662433008594458,0.025497805285174202,0.0064154967383853664,2000
gemini,EX04,3,0.22614296465069625,0.3909236889554664,0.26839099800453337,0.25892853068509647,0.06991038872983867,2000
gemini,EX04,5,0.22614296465069625,0.239554325046649,0.16109328189441235,0.15400077461746842,0.04167592961215174,2000
gemini,EX04,7,0.22614296465069625,0.1680167541218473,0.1141585834116234,0.11011978603667771,0.02876111746212391,2000
gemini,EX04,10,0.22614296465069625,0.11690065347457439,0.08057629178755318,0.07767299251258497,0.020087975677023966,2000
gemini,EX04,15,0.22614296465069625,0.07728143314783784,0.05333879461124306,0.051406206306118474,0.013347438953149118,2000
gemini,EX04,20,0.22614296465069625,0.057893034168488254,0.03976638569174186,0.03819798505646532,0.009795595211711352,2000
gemini,EX04,25,0.22614296465069625,0.04755943878617688,0.032307349107832305,0.030744277268251907,0.008111857831241522,2000
gemini,EX04,30,0.22614296465069625,0.039507177466253006,0.026716818231607355,0.02547689842775791,0.006654191120781662,2000
gemini,EX05,3,0.3768996358456318,0.44252644722637613,0.26089601640390936,0.241091662484628,0.08999085645746303,2000
gemini,EX05,5,0.3768996358456318,0.25576147461092996,0.15776570122278177,0.1467182036471203,0.052189576930963315,2000
gemini,EX05,7,0.3768996358456318,0.18546968728623883,0.11262526860335277,0.10400699915030687,0.037476264459221975,2000
gemini,EX05,10,0.3768996358456318,0.13059671924342234,0.07898604706717229,0.07285928363014171,0.02713150980521147,2000
gemini,EX05,15,0.3768996358456318,0.08730384281310051,0.05297364040965009,0.04901123790836237,0.01785456479403511,2000
gemini,EX05,20,0.3768996358456318,0.06587690476246201,0.0392920318430867,0.036037941898313886,0.013382590736198791,2000
gemini,EX05,25,0.3768996358456318,0.05278262848581286,0.03131553425041977,0.028710115509152923,0.010917292104532659,2000
gemini,EX05,30,0.3768996358456318,0.04444687861380192,0.026547954058441917,0.024416819071953255,0.009197123606281114,2000
gemini,SU01,3,0.252224738562618,0.4359283770757991,0.26259473809698713,0.24829474167741206,0.09189738520190117,2000
gemini,SU01,5,0.252224738562618,0.26143992131076327,0.1584571959573297,0.14917170238471533,0.05378189567586461,2000
gemini,SU01,7,0.252224738562618,0.18110535472466924,0.11208149643290079,0.10700352381287292,0.03774204606996737,2000
gemini,SU01,10,0.252224738562618,0.12703376456186843,0.07994830370700315,0.07567216514520358,0.026014541390948467,2000
gemini,SU01,15,0.252224738562618,0.08821955318147374,0.05304088302601566,0.049832826951223375,0.018514435688223772,2000
gemini,SU01,20,0.252224738562618,0.06453888109231794,0.03968551165987834,0.037161588503985765,0.01336334027091097,2000
gemini,SU01,25,0.252224738562618,0.052681540363768,0.03166001024868731,0.029748080971382818,0.0107376173040566,2000
gemini,SU01,30,0.252224738562618,0.04306843542319618,0.026382125680500926,0.024774939414478947,0.008837705856840844,2000
gemini,SU02,3,0.3361910264913878,0.4762901409193507,0.242214457890779,0.21358030186929822,0.11823558966619642,2000
gemini,SU02,5,0.3361910264913878,0.2763842882211533,0.14231567497559433,0.12637315693099904,0.06834674726367909,2000
gemini,SU02,7,0.3361910264913878,0.19585196292709908,0.10254637069057594,0.09086758204510992,0.050050074977333485,2000
gemini,SU02,10,0.3361910264913878,0.13876571221558281,0.07127298101326442,0.06296261088617461,0.033765325109051954,2000
gemini,SU02,15,0.3361910264913878,0.09820554328055406,0.04883012625625764,0.04252924333030206,0.02547844680466269,2000
gemini,SU02,20,0.3361910264913878,0.07156024957340444,0.03620927730254317,0.031778666659750376,0.018095380935397778,2000
gemini,SU02,25,0.3361910264913878,0.055693085834852184,0.028307666179229328,0.0247999429677791,0.013993266889298972,2000
gemini,SU02,30,0.3361910264913878,0.04753710635605134,0.023895336994918744,0.020797096117585734,0.012081029677031988,2000
gemini,SU03,3,0.23613803457713725,0.46487343714372575,0.26337263274096245,0.24357606734509396,0.10686093303946462,2000
gemini,SU03,5,0.23613803457713725,0.2845550290925254,0.15683424825589612,0.14125599913676323,0.0663156472966912,2000
gemini,SU03,7,0.23613803457713725,0.20044493793066173,0.1137915675469819,0.10377940838274036,0.047020868252696024,2000
gemini,SU03,10,0.23613803457713725,0.14652625883234177,0.07957442903515578,0.07182876034748964,0.033820455200207676,2000
gemini,SU03,15,0.23613803457713725,0.09547519778927475,0.05273074474781601,0.048283288690263104,0.022407697379930556,2000
gemini,SU03,20,0.23613803457713725,0.0713504113184015,0.039541652261992945,0.03610109781885473,0.01657630694545252,2000
gemini,SU03,25,0.23613803457713725,0.05599455426974266,0.03128475088969417,0.028028531157305414,0.013241327304945425,2000
gemini,SU03,30,0.23613803457713725,0.04773656808039528,0.026351619185689186,0.023826938230291472,0.011755637497593266,2000
gemini,SU04,3,0.33314690733574925,0.5020064380000406,0.2672769398368382,0.244894829246328,0.11993099125503229,2000
gemini,SU04,5,0.33314690733574925,0.2909459595345448,0.15567685769718378,0.1417855350136792,0.06760965333141401,2000
gemini,SU04,7,0.33314690733574925,0.21069773182867302,0.11092771993174202,0.09981326046734029,0.05001308230987089,2000
gemini,SU04,10,0.33314690733574925,0.1400989065009721,0.07741058689116627,0.07098659236619664,0.03345936834376996,2000
gemini,SU04,15,0.33314690733574925,0.09941598271381966,0.051984948935806304,0.0465876534287738,0.023430152320872137,2000
gemini,SU04,20,0.33314690733574925,0.07199318917749446,0.039570352290753986,0.035770906130145774,0.017352879030491923,2000
gemini,SU04,25,0.33314690733574925,0.05726942360746002,0.03176824022778748,0.028926241645776507,0.01387196855462415,2000
gemini,SU04,30,0.33314690733574925,0.0483139112035528,0.026434608935401508,0.023981311771833935,0.011575439810999174,2000
gemini,SU05,3,0.2866771310681653,0.44977668738882404,0.2425045057400919,0.21311863978820944,0.11309185567269896,2000
gemini,SU05,5,0.2866771310681653,0.282096362460695,0.14524921802512641,0.12643998587179373,0.07091008223410536,2000
gemini,SU05,7,0.2866771310681653,0.19882546937951098,0.10262288279271572,0.09113508577534213,0.04857673889655061,2000
gemini,SU05,10,0.2866771310681653,0.14157781519218773,0.0728675596569255,0.06417241353605896,0.03582885968499128,2000
gemini,SU05,15,0.2866771310681653,0.09832461790721461,0.04857027116527399,0.04186575133780612,0.02570763048681811,2000
gemini,SU05,20,0.2866771310681653,0.0715447056356703,0.03630273622840792,0.03163610038996312,0.018347256005507243,2000
gemini,SU05,25,0.2866771310681653,0.056737229529258866,0.029051406393698926,0.025422772923403003,0.014807821325543999,2000
gemini,SU05,30,0.2866771310681653,0.04760621406751279,0.023751886314945018,0.020872695893936588,0.012135514276984168,2000
qwen,CP01,3,0.2319270420456009,0.4694448193068028,0.2532258185870713,0.22940744271677493,0.10778787437806574,2000
qwen,CP01,5,0.2319270420456009,0.2854836689630826,0.1555056023821939,0.1415603540873852,0.06696375339706553,2000
qwen,CP01,7,0.2319270420456009,0.19882466044716,0.10940923589566086,0.09962767785830084,0.04662180409702744,2000
qwen,CP01,10,0.2319270420456009,0.13968460367531152,0.07793679356454337,0.07043953828720273,0.03326915267802766,2000
qwen,CP01,15,0.2319270420456009,0.09651414740836989,0.05129562866536606,0.045651864540329434,0.022862362259285528,2000
qwen,CP01,20,0.2319270420456009,0.06886282009220235,0.0384895674390882,0.03495942451010425,0.01600714164500872,2000
qwen,CP01,25,0.2319270420456009,0.05733195051261048,0.030763427107717005,0.02756632212217558,0.013953659116293466,2000
qwen,CP01,30,0.2319270420456009,0.048614527097478835,0.025553275547924456,0.022755800496704448,0.01188663687866156,2000
qwen,CP02,3,0.2368600340807145,0.42918465651462295,0.24802964391575363,0.23249274258276476,0.09562544140889556,2000
qwen,CP02,5,0.2368600340807145,0.25691727293339317,0.14913220353258858,0.1382558735996552,0.057132773373816524,2000
qwen,CP02,7,0.2368600340807145,0.18979859837028956,0.10779540365264301,0.10037624299318315,0.04151895969863808,2000
qwen,CP02,10,0.2368600340807145,0.12977953794727418,0.07501226885532389,0.07005464877018652,0.02876973789675638,2000
qwen,CP02,15,0.2368600340807145,0.08670571103999665,0.050042556198808534,0.04610201571244177,0.019124292000838653,2000
qwen,CP02,20,0.2368600340807145,0.0661940271603659,0.037549342867760856,0.03453526530561224,0.014865460618785459,2000
qwen,CP02,25,0.2368600340807145,0.053600370597704165,0.03025041136486505,0.02796910249235962,0.011956173281311966,2000
qwen,CP02,30,0.2368600340807145,0.04370052701622688,0.02456584297437385,0.022407795561089516,0.009655961685512967,2000
qwen,CP03,3,0.20800125363119787,0.5323034401013631,0.24259813435906438,0.204881723068722,0.140495647807215,2000
qwen,CP03,5,0.20800125363119787,0.31551817231649854,0.14983974994646151,0.12867832288831604,0.08596648605892068,2000
qwen,CP03,7,0.20800125363119787,0.21912837223885337,0.1043285285237538,0.0896631451988642,0.06059199464673706,2000
qwen,CP03,10,0.20800125363119787,0.16103416489731778,0.07406271057910209,0.06328544379213541,0.04349409859404202,2000
qwen,CP03,15,0.20800125363119787,0.10407840961331224,0.04854886077649408,0.04134649511318178,0.027844044140342493,2000
qwen,CP03,20,0.20800125363119787,0.07945290495179358,0.03647629207034678,0.030644028141017188,0.02088581111786173,2000
qwen,CP03,25,0.20800125363119787,0.06284332705866283,0.029570632766325572,0.025227548627912655,0.016726957582658953,2000
qwen,CP03,30,0.20800125363119787,0.051459851792056026,0.024363187037747813,0.02054323850045614,0.013314334920547831,2000
qwen,CP04,3,0.17147563697737983,0.44055232958778273,0.24319288499541705,0.21884161775881938,0.11216985551819811,2000
qwen,CP04,5,0.17147563697737983,0.27899391072581337,0.14714191620683242,0.13202997126991767,0.06691591162331409,2000
qwen,CP04,7,0.17147563697737983,0.19370334755318314,0.10363777399066518,0.09291104994760624,0.047165255349867916,2000
qwen,CP04,10,0.17147563697737983,0.14211424085271412,0.07365525183415758,0.06499143217524128,0.03579482701534831,2000
qwen,CP04,15,0.17147563697737983,0.09366646537599763,0.04887990353399805,0.042909917964404576,0.02361251308562227,2000
qwen,CP04,20,0.17147563697737983,0.06778195641081537,0.03635374291143266,0.03211081527508708,0.016937957711185933,2000
qwen,CP04,25,0.17147563697737983,0.05618651261310698,0.029481278736802296,0.02619447117800433,0.013644001583206904,2000
qwen,CP04,30,0.17147563697737983,0.04669973279740073,0.024365838741010785,0.021808965649301904,0.011004017687605536,2000
qwen,CP05,3,0.07792050002338625,0.5789977344353828,0.321101255311395,0.3098541956805212,0.140325916566183,2000
qwen,CP05,5,0.07792050002338625,0.3255150242235853,0.18978098349453848,0.17855295853274322,0.0724289909826098,2000
qwen,CP05,7,0.07792050002338625,0.23038638276098863,0.1372397649359006,0.12938519163705187,0.05017421982427657,2000
qwen,CP05,10,0.07792050002338625,0.15675571132340024,0.09495660009557355,0.08960086375718673,0.03385705028612691,2000
qwen,CP05,15,0.07792050002338625,0.10786518892011625,0.06384621165363429,0.05941264604478691,0.022751777490279117,2000
qwen,CP05,20,0.07792050002338625,0.07818753909136676,0.04762517837373816,0.044597798655315324,0.017013711467556723,2000
qwen,CP05,25,0.07792050002338625,0.06276092805016308,0.03817892761134887,0.03605166695128392,0.01331707341682981,2000
qwen,CP05,30,0.07792050002338625,0.05209232445890662,0.03152020280094139,0.029653168176737577,0.010706571478114787,2000
qwen,CR01,3,0.15976709280631202,0.530369441518214,0.2506816041094144,0.21285366358951763,0.14118632033868483,2000
qwen,CR01,5,0.15976709280631202,0.31285057860925414,0.14800458172142503,0.12341732954172924,0.08672741695564706,2000
qwen,CR01,7,0.15976709280631202,0.22922112053242386,0.10680298836460762,0.09013252033178121,0.06436640760969188,2000
qwen,CR01,10,0.15976709280631202,0.1578639225289176,0.07400837143761076,0.06209523294846375,0.04300019086766401,2000
qwen,CR01,15,0.15976709280631202,0.10374723324708658,0.049573057837442536,0.041593160757613545,0.028700190972283827,2000
qwen,CR01,20,0.15976709280631202,0.08035069565316272,0.03747348713742755,0.031146780544430652,0.022666356082416343,2000
qwen,CR01,25,0.15976709280631202,0.064571337304804,0.02943448018872071,0.024355727773749947,0.018030854974699608,2000
qwen,CR01,30,0.15976709280631202,0.0527932574755581,0.024387082438037673,0.020477613470611167,0.01488501810923907,2000
qwen,CR02,3,0.15593192757708543,0.529086863240167,0.21764808611781583,0.1679608052651198,0.16631681935314796,2000
qwen,CR02,5,0.15593192757708543,0.35296882730946505,0.1284585535742388,0.09562321362858162,0.09809946297122107,2000
qwen,CR02,7,0.15593192757708543,0.24005152920626366,0.09460090067004387,0.07091798317640541,0.0755779859188479,2000
qwen,CR02,10,0.15593192757708543,0.1770088985432704,0.06438895934420702,0.05038753467450685,0.05388711284183736,2000
qwen,CR02,15,0.15593192757708543,0.11658354461021399,0.04271863498036404,0.031476466064192854,0.035105366225611036,2000
qwen,CR02,20,0.15593192757708543,0.08493535669703507,0.03279909620821696,0.025461437489131766,0.025686337787744595,2000
qwen,CR02,25,0.15593192757708543,0.06547804662625441,0.025870803991389926,0.01935681452418936,0.02093445522297605,2000
qwen,CR02,30,0.15593192757708543,0.05435296565813275,0.02126895195363256,0.01582388566424664,0.017220753523488695,2000
qwen,CR03,3,0.1372285966561216,0.4232310099133671,0.2554715325066438,0.24256616382838136,0.08886089019671412,2000
qwen,CR03,5,0.1372285966561216,0.25316929997375015,0.152768280361874,0.14358731324671437,0.053185220576279744,2000
qwen,CR03,7,0.1372285966561216,0.18426043665112013,0.11158719245388617,0.10637528084979408,0.039561071427202915,2000
qwen,CR03,10,0.1372285966561216,0.13409200171255783,0.07735098497200205,0.07085099857728705,0.02886595762604627,2000
qwen,CR03,15,0.1372285966561216,0.08668386081102632,0.05123535717934599,0.04802701580058555,0.01813073228290184,2000
qwen,CR03,20,0.1372285966561216,0.0651479400013515,0.038442228348119986,0.035773562699985884,0.014055809842929107,2000
qwen,CR03,25,0.1372285966561216,0.052699647881248785,0.030587194374049026,0.028387197065607883,0.011258680842248528,2000
qwen,CR03,30,0.1372285966561216,0.04261642512942888,0.025571501428681767,0.02407043265027442,0.008858811506676816,2000
qwen,CR04,3,0.17022995392365012,0.503886894337186,0.2440538080845817,0.21056343103824238,0.14408374238138727,2000
qwen,CR04,5,0.17022995392365012,0.31566919937621013,0.14974114396771138,0.1292829561561165,0.08635585247540274,2000
qwen,CR04,7,0.17022995392365012,0.2305320292509955,0.1066304485444487,0.09081064393489857,0.06419002528477363,2000
qwen,CR04,10,0.17022995392365012,0.15312421689996672,0.07280741245251932,0.06270644141539783,0.0415999542752284,2000
qwen,CR04,15,0.17022995392365012,0.10386767261690952,0.049817400878205624,0.04252144442446526,0.028618495659763377,2000
qwen,CR04,20,0.17022995392365012,0.08493110644528279,0.03803842881647172,0.032175712007044055,0.02276949281780688,2000
qwen,CR04,25,0.17022995392365012,0.06489322416635071,0.029686692633290643,0.02489295130747493,0.017692261338679852,2000
qwen,CR04,30,0.17022995392365012,0.054773360953127626,0.02535535000007217,0.021298297798883703,0.014877502624237716,2000
qwen,CR05,3,0.24528528902107455,0.43229452023463244,0.22505491414773093,0.19604810075807078,0.11403143352492842,2000
qwen,CR05,5,0.24528528902107455,0.27979927240445707,0.13634513622410138,0.11747587853750707,0.07444228945878778,2000
qwen,CR05,7,0.24528528902107455,0.20725414601029313,0.09737556822285569,0.08282160761388835,0.05323425685809712,2000
qwen,CR05,10,0.24528528902107455,0.14303843850423004,0.06728974296273185,0.0570432722536397,0.03765694981425861,2000
qwen,CR05,15,0.24528528902107455,0.092968075826683,0.045616233710649906,0.0392488609508177,0.024288918705745954,2000
qwen,CR05,20,0.24528528902107455,0.07234098606308134,0.03448861881895471,0.029382352686426194,0.019539729621254154,2000
qwen,CR05,25,0.24528528902107455,0.05644429396886111,0.027235269931629304,0.023069400693112474,0.015420885027355847,2000
qwen,CR05,30,0.24528528902107455,0.046119434840735773,0.022913336612042683,0.019374872314072644,0.012398048302432348,2000
qwen,EX01,3,0.2419399907190748,0.45933178193862295,0.22855901168456422,0.1971869349976293,0.1155739856691804,2000
qwen,EX01,5,0.2419399907190748,0.28445501269158135,0.1393073623176138,0.11848283035394025,0.07311587371098494,2000
qwen,EX01,7,0.2419399907190748,0.20350747137421282,0.09938983058500574,0.08489637167454511,0.052103045573394464,2000
qwen,EX01,10,0.2419399907190748,0.14040658389907976,0.06906542665753998,0.059528991382723384,0.03619645393149796,2000
qwen,EX01,15,0.2419399907190748,0.09544564919382205,0.04552027740047107,0.03842365217237831,0.02518053418683204,2000
qwen,EX01,20,0.2419399907190748,0.06943324460866189,0.0341248577737537,0.02922944194215016,0.017410859347065943,2000
qwen,EX01,25,0.2419399907190748,0.05552957424962907,0.02733086951145141,0.02322653895886062,0.014856361122285047,2000
qwen,EX01,30,0.2419399907190748,0.04893536421452117,0.0232878337343495,0.019945189713223566,0.01256028269283501,2000
qwen,EX02,3,0.276414278133443,0.47541079646758055,0.2357278978922019,0.20366022599169387,0.13142857516355788,2000
qwen,EX02,5,0.276414278133443,0.3030132910127459,0.1429164433257942,0.12040877200078826,0.07888894664997449,2000
qwen,EX02,7,0.276414278133443,0.21771950929582332,0.10106285315404605,0.08569811495194812,0.05659837521099375,2000
qwen,EX02,10,0.276414278133443,0.15688341599323957,0.07256648306774528,0.06185532814752803,0.04024886227494482,2000
qwen,EX02,15,0.276414278133443,0.0994769672186062,0.04720935929652171,0.039482268516476404,0.026133936256587404,2000
qwen,EX02,20,0.276414278133443,0.07214925039807707,0.03512874153635565,0.029544512946304224,0.019370301095048545,2000
qwen,EX02,25,0.276414278133443,0.06171581764181116,0.028425112162050594,0.02346584287056286,0.016887649794889496,2000
qwen,EX02,30,0.276414278133443,0.050012952591328944,0.02376256483078979,0.019880355056752674,0.013347907212702693,2000
qwen,EX03,3,0.21654865636661907,0.4268690552625442,0.2528352757506732,0.23832820723766157,0.09363262329906372,2000
qwen,EX03,5,0.21654865636661907,0.26064788185794446,0.15211255385077005,0.1428792219106768,0.055965203915547664,2000
qwen,EX03,7,0.21654865636661907,0.18860116909222352,0.10915810930004366,0.10156493916468534,0.04100031348377258,2000
qwen,EX03,10,0.21654865636661907,0.1280449240930861,0.07595741629559431,0.07079174123442478,0.02855833213434184,2000
qwen,EX03,15,0.21654865636661907,0.08816704238473279,0.05150645576296877,0.047614084653159305,0.01897967177257932,2000
qwen,EX03,20,0.21654865636661907,0.06553280770558846,0.0379152213604021,0.03502823997457227,0.014379612755332442,2000
qwen,EX03,25,0.21654865636661907,0.05177159457863782,0.030749464652172428,0.028427267087868358,0.011362020278010846,2000
qwen,EX03,30,0.21654865636661907,0.04453334990457027,0.025692606606756926,0.023632976753490298,0.009594808030307942,2000
qwen,EX04,3,0.28246884475573897,0.46930676342338895,0.25615323334260187,0.22876079321213671,0.11158868691349891,2000
qwen,EX04,5,0.28246884475573897,0.2783371850030573,0.15383632016518,0.13883090089316585,0.0659270708304369,2000
qwen,EX04,7,0.28246884475573897,0.20145857538072545,0.11058999462291873,0.09892045640423275,0.04823807024324758,2000
qwen,EX04,10,0.28246884475573897,0.13659088187317842,0.07698738802347181,0.06914036817181346,0.03298713280188066,2000
qwen,EX04,15,0.28246884475573897,0.09440164503514435,0.05213546420175285,0.04636619422849231,0.02439736499457342,2000
qwen,EX04,20,0.28246884475573897,0.07089974322486978,0.03869738913504179,0.034679570916371305,0.01658935240564542,2000
qwen,EX04,25,0.28246884475573897,0.05578924592819058,0.030652194981058777,0.027583567154761512,0.013175162107038426,2000
qwen,EX04,30,0.28246884475573897,0.04791984795804891,0.026245905623683584,0.02299891914771024,0.01151733608740595,2000
qwen,EX05,3,0.30009217574438984,0.45765323705038846,0.24824617931263696,0.22453416698070716,0.10382795067747767,2000
qwen,EX05,5,0.30009217574438984,0.2870891843034509,0.15090800942810773,0.1357611616619011,0.06704029681287438,2000
qwen,EX05,7,0.30009217574438984,0.20028098729067395,0.10789915434816921,0.09742606153155331,0.04727615257239806,2000
qwen,EX05,10,0.30009217574438984,0.14412464881509107,0.0758706768875535,0.06751052497114696,0.033670928229462965,2000
qwen,EX05,15,0.30009217574438984,0.09384674322541117,0.050511818604091256,0.044892655046716134,0.02239091535746144,2000
qwen,EX05,20,0.30009217574438984,0.0692630387417136,0.03781317102234708,0.03405351761730602,0.016572109196080192,2000
qwen,EX05,25,0.30009217574438984,0.05457789056809399,0.030307905516235176,0.02755181518951988,0.012906474737986727,2000
qwen,EX05,30,0.30009217574438984,0.04575344224028562,0.024787501846118557,0.02239491763343926,0.010444710851727126,2000
qwen,SU01,3,0.10739731591073741,0.5623261119002356,0.23414630573585918,0.18292087909468224,0.16136101681889345,2000
qwen,SU01,5,0.10739731591073741,0.3048551931297548,0.13147790549314675,0.10907047373420276,0.0877073458033602,2000
qwen,SU01,7,0.10739731591073741,0.2235242414511592,0.0962635432501551,0.0784455635074306,0.06541683505103607,2000
qwen,SU01,10,0.10739731591073741,0.1624083079305168,0.06710172281949833,0.05411958465513256,0.048443900964561346,2000
qwen,SU01,15,0.10739731591073741,0.10818187506779173,0.04482605345722455,0.036176225963023945,0.02964179250707128,2000
qwen,SU01,20,0.10739731591073741,0.0781342479376412,0.0334115321312993,0.026951919144046155,0.022946000263740402,2000
qwen,SU01,25,0.10739731591073741,0.06366607746447839,0.02663066465791112,0.021409319107649427,0.01888234328679795,2000
qwen,SU01,30,0.10739731591073741,0.05331536555979994,0.022220898921917056,0.017482243896664085,0.015232168726059744,2000
qwen,SU02,3,0.2559037049192435,0.553145044240759,0.23567409182638194,0.1840687689903766,0.1631075620475624,2000
qwen,SU02,5,0.2559037049192435,0.35278245530147606,0.1439986361157703,0.11837424144939823,0.10325428141835172,2000
qwen,SU02,7,0.2559037049192435,0.24929371969541844,0.10082336062044035,0.08042125194706484,0.0722575527353134,2000
qwen,SU02,10,0.2559037049192435,0.16651557561640948,0.07000916383040277,0.056150080209025455,0.050437089319976765,2000
qwen,SU02,15,0.2559037049192435,0.11161461395679823,0.046892443030916435,0.037304918192503256,0.0347941418284736,2000
qwen,SU02,20,0.2559037049192435,0.08541771322676273,0.03525959799122755,0.027642641341944385,0.026845024120917462,2000
qwen,SU02,25,0.2559037049192435,0.06827962058095627,0.028058162800330102,0.022341728194590016,0.0210613458563212,2000
qwen,SU02,30,0.2559037049192435,0.056426215651539866,0.02311187466517185,0.018757322029737566,0.01690299449421783,2000
qwen,SU03,3,0.36213831365852833,0.5019869050944673,0.23285511273624598,0.19073019647104072,0.14095402714400398,2000
qwen,SU03,5,0.36213831365852833,0.3054954066333398,0.13875031078129157,0.11523239335584534,0.08764307756114441,2000
qwen,SU03,7,0.36213831365852833,0.24270196254079884,0.10075665137835167,0.08303913045362155,0.06605425104347942,2000
qwen,SU03,10,0.36213831365852833,0.15827568618711457,0.06937609554388718,0.05682649665637085,0.043842963476992805,2000
qwen,SU03,15,0.36213831365852833,0.10982769481649476,0.04661977011175581,0.03741125276658108,0.030769455324547484,2000
qwen,SU03,20,0.36213831365852833,0.08198588334348636,0.035636274816775906,0.028627419860586256,0.024702743438944966,2000
qwen,SU03,25,0.36213831365852833,0.06522387415253858,0.028234594792437187,0.02244876666029738,0.01938470501006231,2000
qwen,SU03,30,0.36213831365852833,0.05400282900885768,0.023600258794483943,0.018674565404793064,0.016038784012879146,2000
qwen,SU04,3,0.2388001917029112,0.5537351290274088,0.2412925188546768,0.1962836608421641,0.15431668719789596,2000
qwen,SU04,5,0.2388001917029112,0.3179884973039264,0.14617470473467886,0.12577721110213314,0.0938623076262783,2000
qwen,SU04,7,0.2388001917029112,0.24000016600764576,0.1057684396817277,0.08725468972955253,0.06984049673514714,2000
qwen,SU04,10,0.2388001917029112,0.1553984943037853,0.0712489189309814,0.06085412064113016,0.04607571335860591,2000
qwen,SU04,15,0.2388001917029112,0.10969222344726261,0.04849907046604585,0.0400134506124743,0.03254343227662502,2000
qwen,SU04,20,0.2388001917029112,0.07923644744976081,0.03588075388293268,0.02978010688898336,0.02227447869998686,2000
qwen,SU04,25,0.2388001917029112,0.06472874016378705,0.029172943938122912,0.024519723798739124,0.018785991410793134,2000
qwen,SU04,30,0.2388001917029112,0.05296279420416985,0.024208500627232815,0.02088452865122492,0.015094843691795343,2000
qwen,SU05,3,0.060735249453913266,0.7835857503046223,0.27054285255614924,0.21374965821016634,0.24335155081871235,2000
qwen,SU05,5,0.060735249453913266,0.5184217326380007,0.16989403226165525,0.1202479391311756,0.1561440985383471,2000
qwen,SU05,7,0.060735249453913266,0.3239591899853167,0.12167229081166281,0.09083249945339111,0.10406795601972349,2000
qwen,SU05,10,0.060735249453913266,0.24614395020524804,0.08394790518198218,0.06391254867953167,0.07748642884325517,2000
qwen,SU05,15,0.060735249453913266,0.15535206029032925,0.055650415050921415,0.04134313509878573,0.04886817257901008,2000
qwen,SU05,20,0.060735249453913266,0.1162064097547419,0.04324164391562313,0.031986280052135996,0.03787624919306834,2000
qwen,SU05,25,0.060735249453913266,0.0973167982874772,0.03255396652379116,0.023420603172554677,0.029156880230742466,2000
