provider,scenario_id,perturbation_family,lambda,mmd2_previous,rho_previous,theta_previous,exceedance_previous,mmd2_current,rho_current,theta_current,exceedance_current,previous_n,current_n,transition,relative_change_mmd2,relative_change_theta,relative_change_rho,signed_change_mmd2,signed_change_theta,signed_change_rho,absolute_change_exceedance_rate,theta_decreased,mmd2_increased,rho_increased
qwen,CP02,semantic,0.5,0.416272094324285,1.6202573286390334,0.2569172729333931,0.977,0.3676011743036361,1.9367960430690891,0.1897985983702895,1.0,5,7,5->7,0.13240142693463508,0.3536310338401854,0.16343420132584618,-0.13240142693463508,-0.3536310338401854,0.16343420132584618,0.02300000000000002,True,False,True
qwen,CP02,semantic,0.75,0.4327772572669238,1.6845004320870365,0.2569172729333931,0.991,0.3857580787398736,2.032460102720437,0.1897985983702895,1.0,5,7,5->7,0.12188773513349124,0.3536310338401854,0.17120123055191014,-0.12188773513349124,-0.3536310338401854,0.17120123055191014,0.009000000000000008,True,False,True
qwen,CP02,semantic,1.0,0.4602008772893932,1.7912414842138782,0.2569172729333931,0.995,0.415634086894698,2.189869105797148,0.1897985983702895,1.0,5,7,5->7,0.10722602356237039,0.3536310338401854,0.1820326249308691,-0.10722602356237039,-0.3536310338401854,0.1820326249308691,0.0050000000000000044,True,False,True
qwen,CP02,context_removal,0.25,0.6901417194217947,2.686241028257826,0.2569172729333931,1.0,0.6673745172628434,3.5162246876071346,0.1897985983702895,1.0,5,7,5->7,0.034114581198467525,0.3536310338401854,0.23604397701733046,-0.034114581198467525,-0.3536310338401854,0.23604397701733046,0.0,True,False,True
qwen,CP02,context_removal,0.5,0.9910926235072198,3.8576332847973385,0.2569172729333931,1.0,0.958153430908953,5.048263997395985,0.1897985983702895,1.0,5,7,5->7,0.034377784951434176,0.3536310338401854,0.23584953425827218,-0.034377784951434176,-0.3536310338401854,0.23584953425827218,0.0,True,False,True
qwen,CP02,context_removal,0.75,1.078973777354447,4.199693407278907,0.2569172729333931,1.0,1.0380847870328576,5.469401755051927,0.1897985983702895,1.0,5,7,5->7,0.03938887346423969,0.3536310338401854,0.23214757383661333,-0.03938887346423969,-0.3536310338401854,0.23214757383661333,0.0,True,False,True
qwen,CP02,context_removal,1.0,0.8055543267610039,3.1354619234567664,0.2569172729333931,1.0,0.762732801459661,4.018642961586047,0.1897985983702895,1.0,5,7,5->7,0.05614223646786166,0.3536310338401854,0.21977096412185707,-0.05614223646786166,-0.3536310338401854,0.21977096412185707,0.0,True,False,True
qwen,CP02,surface,0.25,1.2928911925828093,5.032324910742753,0.2569172729333931,1.0,1.2322611141130468,6.492466881704543,0.1897985983702895,1.0,5,7,5->7,0.04920229793455956,0.3536310338401854,0.22489786972597406,-0.04920229793455956,-0.3536310338401854,0.22489786972597406,0.0,True,False,True
qwen,CP02,surface,0.5,0.9829831806103396,3.82606887184725,0.2569172729333931,1.0,0.9501029171223772,5.005847910787855,0.1897985983702895,1.0,5,7,5->7,0.03460705455736155,0.3536310338401854,0.23568016047753299,-0.03460705455736155,-0.3536310338401854,0.23568016047753299,0.0,True,False,True
qwen,CP02,surface,0.75,0.8966902507440146,3.490190599121318,0.2569172729333931,1.0,0.8476944630600473,4.466284105039748,0.1897985983702895,1.0,5,7,5->7,0.057798876622480344,0.3536310338401854,0.2185471149981274,-0.057798876622480344,-0.3536310338401854,0.2185471149981274,0.0,True,False,True
qwen,CP02,surface,1.0,1.1664706696543583,4.540257867195914,0.2569172729333931,1.0,1.12988616055086,5.953079581475606,0.1897985983702895,1.0,5,7,5->7,0.032378933719890805,0.3536310338401854,0.2373261930977735,-0.032378933719890805,-0.3536310338401854,0.2373261930977735,0.0,True,False,True
qwen,CP03,semantic,0.25,0.2952868438229449,0.9358790387728936,0.3155181723164985,0.428,0.2660623683606424,1.2141849348044729,0.2191283722388533,0.674,5,7,5->7,0.10984069503090828,0.4398782279666589,0.22921211427845337,-0.10984069503090828,-0.4398782279666589,0.22921211427845337,0.24600000000000005,True,False,True
qwen,CP03,semantic,0.5,0.3851752445002759,1.2207703970657633,0.3155181723164985,0.824,0.3337778374788029,1.5232068493393447,0.2191283722388533,0.989,5,7,5->7,0.1539868776480316,0.4398782279666589,0.19855245031543559,-0.1539868776480316,-0.4398782279666589,0.19855245031543559,0.16500000000000004,True,False,True
qwen,CP03,semantic,0.75,0.6292694392783589,1.9943999886229504,0.3155181723164985,1.0,0.5900324125647203,2.692633576091989,0.2191283722388533,1.0,5,7,5->7,0.06649978183924721,0.4398782279666589,0.2593125160692807,-0.06649978183924721,-0.4398782279666589,0.2593125160692807,0.0,True,False,True
qwen,CP03,semantic,1.0,0.5527925690028788,1.752014994712788,0.3155181723164985,0.997,0.5096364939951699,2.3257439864503637,0.2191283722388533,1.0,5,7,5->7,0.08468011124830853,0.4398782279666589,0.2466862195839629,-0.08468011124830853,-0.4398782279666589,0.2466862195839629,0.0030000000000000027,True,False,True
qwen,CP03,context_removal,0.25,0.3862711292368203,1.2242436827041103,0.3155181723164985,0.905,0.3520883842626831,1.6067676707738294,0.2191283722388533,1.0,5,7,5->7,0.09708569354175126,0.4398782279666589,0.23807050330150914,-0.09708569354175126,-0.4398782279666589,0.23807050330150914,0.09499999999999997,True,False,True
qwen,CP03,context_removal,0.5,1.003613688488869,3.180842742338582,0.3155181723164985,1.0,0.9670084660753532,4.412976996978278,0.2191283722388533,1.0,5,7,5->7,0.037854086802445105,0.4398782279666589,0.2792070422037963,-0.037854086802445105,-0.4398782279666589,0.2792070422037963,0.0,True,False,True
